RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
91940,0,77449,zip,TX,TX,,"Houston-The Woodlands-Sugar Land, TX",Harris County,1303.536491,1317.770617,1325.119592,1338.751647,1347.64444,1357.201185,1354.231198,1352.537464,1351.687354,1353.407528,1347.771896,1343.785451,1347.842738,1356.277186,1362.360701,1355.949987,1350.21782,1350.252069,1349.587261,1353.923706,1346.546017,1339.345893,1329.843851,1332.530318,1342.82613,1351.086898,1354.507685,1353.834693,1361.23834,1362.29539,1374.831647,1372.452697,1379.47261,1376.547847,1386.693439,1392.506593,1397.830427,1402.859464,1407.127363,1416.035141,1420.355025,1425.47635,1420.35183,1416.837065,1418.19204,1416.658818,1409.706968,1405.513173,1409.642325,1415.914652,1422.597194,1429.546512,1440.515383,1439.585536,1440.898586,1435.958842,1433.879225,1429.526436,1434.319224,1443.302379,1452.410626,1455.362253,1439.803466,1442.78479,1447.059232,1471.0008,1475.628891,1481.274163,1493.608441,1514.801596,1525.455157,1531.02281,1542.219489,1560.923708,1611.159575,1651.889972,1705.32509,1716.149456,1729.225821,1728.548045,1733.96804,1743.111561,1751.383472,1790.235345,1809.415987,1827.763159,1805.845479,1809.27742,1851.608214,1895.118784,1891.251172,1868.828117,1833.840606,1830.366013
91982,1,77494,zip,TX,TX,,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1614.858755,1616.864879,1631.089664,1638.716432,1645.551621,1655.828166,1646.646028,1633.695605,1614.765159,1601.939556,1595.557257,1587.152006,1587.423808,1582.670943,1577.181388,1580.981936,1578.776306,1579.208046,1566.016145,1555.081883,1526.831159,1515.197782,1513.77299,1536.514821,1550.862139,1568.035824,1574.083208,1582.6451,1573.611284,1561.761796,1558.957341,1569.87146,1588.214012,1594.872581,1602.933278,1609.37464,1610.03866,1606.611872,1603.496175,1610.763082,1611.670215,1608.327799,1588.69596,1585.95681,1586.846689,1599.270892,1601.079028,1604.888572,1609.777832,1612.723169,1616.429356,1621.580489,1625.90594,1636.880569,1628.170345,1631.923122,1620.937546,1627.12775,1617.623512,1621.234861,1624.2776,1637.724589,1629.537652,1628.18017,1625.876549,1637.785165,1652.428991,1650.146635,1664.036521,1659.608772,1665.857585,1655.391316,1659.423664,1684.963741,1722.966404,1783.121571,1833.687017,1873.989817,1888.373868,1904.469537,1925.467729,1931.906373,1922.423275,1924.065415,1929.92647,1956.23887,1968.997672,1992.42165,2018.454646,2028.237801,2033.953075,2011.945819,1992.392878,1987.13449
93144,2,79936,zip,TX,TX,El Paso,"El Paso, TX",El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.641057,1167.577579,1174.132822,1178.493972,1213.865752,1251.895669,1250.421244,1268.22896,1262.209256,1289.327137,1295.370668,1284.124208,1286.978327,1305.512245,1352.579404,1386.570699,1398.423826,1374.993386,1386.703272,1393.193122
62093,4,11385,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2211.907067,2250.682651,2277.492876,2300.662146,2310.417246,2322.552723,2351.098843,2348.136528,2342.409523,2340.412092,2339.976388,2380.909402,2407.174448,2441.591332,2423.865451,2416.468767,2423.049989,2440.904565,2448.608646,2461.906793,2424.620089,2415.243773,2388.966284,2403.759057,2419.86345,2422.414344,2425.202885,2424.430219,2457.500718,2492.319119,2502.40823,2485.812594,2464.834814,2460.107629,2442.122824,2442.500516,2427.405372,2448.719353,2453.25637,2468.592181,2478.941035,2496.092093,2517.924917,2539.538279,2524.951691,2512.557598,2511.633193,2535.864805,2541.457008,2536.260129,2528.57235,2548.765303,2569.574113,2593.518483,2598.968951,2595.830045,2607.76944,2606.640623,2594.478451,2589.493095,2593.763707,2598.76117,2623.921114,2605.226373,2599.708872,2550.570717,2532.513889,2497.216448,2449.487928,2447.231071,2445.398434,2437.164527,2408.85846,2397.957051,2430.278029,2468.372765,2513.491499,2551.910479,2598.882504,2654.478807,2674.168414,2708.168907,2702.579387,2736.302735,2753.233677,2819.920298,2879.264561,2979.959016,3059.416352,3134.082874,3139.377865,3138.614061,3108.764679,3054.806296
95992,5,90011,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.21518,1814.550055,1874.486517,1890.848968,1939.463039,1941.738481,1916.916667
84630,6,60629,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.8758531,976.6662544,972.4811257,976.7991396,977.2325124,989.546296,991.8070713,1016.129029,1026.851203,1051.725823,1027.482906,1032.056815,1044.311893,1089.652047,1112.950266,1125.655744,1088.573361,1089.613191,1077.863399,1104.15221,1121.190539,1132.377331,1144.791667
91733,7,77084,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1242.248425,1255.148702,1258.913629,1266.426489,1268.828608,1279.646908,1285.341322,1280.263609,1274.450067,1269.933989,1271.233094,1273.836876,1273.224948,1275.773538,1275.062232,1268.951239,1272.883522,1278.584326,1280.400066,1275.137973,1268.204348,1271.076251,1270.683384,1264.028218,1265.780884,1273.733919,1285.38528,1290.528686,1293.597225,1295.823065,1315.690372,1330.671017,1344.935788,1330.087113,1322.172711,1315.77097,1313.739263,1323.221472,1328.543544,1340.722604,1332.937056,1339.839116,1358.397476,1360.148313,1367.747774,1348.781309,1353.856369,1336.016263,1348.118988,1356.662147,1383.072279,1382.942138,1387.999164,1379.950868,1377.199069,1371.925603,1371.520993,1374.99273,1374.725681,1384.444399,1392.155026,1401.391647,1400.877709,1403.362263,1404.095772,1406.572914,1412.446155,1409.671282,1412.03,1414.158638,1424.605244,1433.501991,1441.529341,1456.993044,1477.717708,1511.621615,1557.297188,1607.29274,1650.542738,1647.438002,1647.105734,1655.716193,1675.412794,1679.570642,1665.300584,1674.815696,1695.509472,1729.120088,1750.2345,1731.836393,1714.547703,1699.42419,1714.07549,1706.307733
96193,9,90650,zip,CA,CA,Norwalk,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.802632,2071.251451,2079.570879,2089.638962,2115.459887,2113.689493,2101.460049,2072.086744,2097.658052,2138.793454,2161.738509,2160.985814,2148.947488,2166.288374,2164.05449,2175.613575,2188.951577,2186.915099,2168.145251,2207.366215,2206.058405,2234.793513,2178.029556,2189.053035,2195.307112,2268.334868,2275.507405,2287.300091,2310.590283,2359.757631,2374.192956,2329.111762,2333.309938,2345.45465,2393.329274,2456.426816,2522.298993,2520.764841,2539.347416,2521.11997,2512.41951,2499.000587,2577.846825,2664.353287,2669.416163,2666.780221,2638.849602,2715.767318,2714.111735,2786.348023,2757.511534,2754.722222
62046,11,11236,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.876747,1652.647533,1749.338556,1669.468888,1893.44727,1993.468972,2220.509831,2306.624258,2319.12012,2295.833333
62019,14,11208,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.354613,2021.243342,1948.826424,2010.041153,2033.250752,2192.725096,2195.115095,2235.191572,2182.391912,2161.463288,2106.752591,2082.966145,2140.666344,2120.232467,2159.668095,2176.277998,2372.49479,2464.137785,2477.965853,2478.81444,2512.99963,2538.65494,2506.464009,2473.655704,2505.661287,2586.951839,2637.111111
61807,15,10467,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1279.509577,1277.834994,1309.123689,1342.283006,1360.610845,1382.887141,1366.682786,1379.218045,1336.070223,1357.386195,1340.729078,1349.860033,1356.805995,1380.504433,1418.45961,1438.39429,1444.972026,1432.577782,1426.378214,1427.130521,1432.817221,1445.673205,1468.745582,1505.584015,1513.896812,1514.688933,1519.139874,1553.537075,1569.074096,1539.150246,1498.712566,1495.047853,1517.344343,1525.394994,1529.427225,1535.650846,1564.274578,1586.451659,1607.952147,1623.602013,1616.83968,1632.223656,1649.633761,1677.138994,1672.48566,1653.868079,1659.269846,1663.737882,1664.647977,1658.868619,1631.84593,1636.585868,1640.627306,1671.201665,1711.297189,1745.793436,1738.083986,1700.718338,1705.324662,1696.334761,1691.141705,1693.047762,1726.97952,1750.949231,1759.725132,1759.330167,1804.533222,1833.425665,1869.269986,1811.675887,1775.848816,1727.534226,1756.125575,1760.661688,1810.844657,1831.354156,1831.591387,1841.484906,1851.436604,1846.337029,1797.225722,1745.716409,1733.768182,1808.226585,1880.511838,1944.94166,1894.744873,1846.007547,1897.626781,1973.365337,2030.646418,1989.57217,1952.439318,1971.017857
62037,16,11226,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1979.271422,2004.365607,2016.912475,2015.247449,2018.362917,2022.69406,2046.241548,2081.218451,2091.782779,2072.44209,2064.791202,2068.978331,2082.517502,2081.687059,2104.596188,2138.901417,2179.586271,2193.27331,2176.768008,2150.060655,2155.832308,2163.764184,2171.105545,2154.860797,2167.693644,2173.543579,2190.868739,2179.850432,2206.567718,2213.154344,2228.249469,2193.658719,2162.24698,2146.664005,2150.378176,2173.88066,2192.379335,2227.879578,2247.884585,2263.088932,2270.445132,2288.98331,2295.887522,2281.745388,2257.985341,2248.062619,2241.822097,2235.241587,2254.327201,2262.169057,2296.398861,2294.070285,2317.583983,2326.110877,2336.976122,2335.701974,2313.218189,2296.365321,2297.747304,2295.759104,2330.121355,2319.37912,2332.003818,2307.825978,2320.549728,2302.74227,2274.132387,2229.739945,2193.539257,2155.393791,2120.609739,2123.83803,2147.089601,2184.768821,2216.179183,2244.596311,2292.010408,2308.759197,2335.949062,2322.498516,2326.457101,2317.1168,2345.635897,2385.218472,2418.545096,2469.966479,2514.210167,2578.488207,2609.926718,2609.827343,2623.40821,2618.485679,2621.737429,2574.580329
92593,17,78660,zip,TX,TX,Pflugerville,"Austin-Round Rock-Georgetown, TX",Travis County,1271.551073,1259.029079,1268.661067,1293.792148,1316.652209,1317.474589,1320.031017,1317.366132,1319.642061,1320.595424,1329.60349,1324.023462,,1337.868653,1353.472233,1363.355153,1373.135154,1372.745812,1364.666806,1368.893963,1373.737565,1362.958668,1347.735696,1343.638602,1359.423403,1374.355054,1376.197517,1384.235425,1379.774227,1389.728256,1388.277891,1393.948246,1391.934523,1383.249145,1372.199605,1380.885242,1392.569745,1409.974111,1414.720608,1425.423369,1425.07725,1425.043922,1424.123406,1426.894012,1431.789404,1430.014424,1431.645353,1425.70122,1427.830735,1436.79964,1448.282885,1458.023874,1464.855603,1471.575589,1475.893968,1473.251879,1464.974551,1472.815407,1474.324828,1486.654619,1491.528447,1494.489864,1492.638672,1478.955334,1483.019661,1505.633165,1516.223233,1518.592477,1502.261878,1507.22143,1515.501669,1516.069348,1529.93354,1558.636789,1614.788588,1669.431816,1719.568836,,1806.440856,1835.18402,1831.668952,1845.747023,1852.903532,1856.063423,1876.349982,1870.592722,1906.026998,1926.393898,1959.941027,1946.138459,1938.295019,1930.468303,1931.530413,1916.616334
96882,18,92503,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,1638.732765,1657.466128,1652.796245,1678.523055,1658.343623,1666.180817,1635.667692,1640.365901,1637.791582,1636.995242,1642.17829,1662.906119,1675.064085,1695.900511,1693.412889,1687.771877,1690.310512,1702.780532,1713.952932,1709.20946,1699.349793,1750.189152,1749.434965,1743.320222,1722.006417,1751.539931,1739.12508,1764.335575,1773.532394,1830.455636,1844.983169,1817.67701,1833.599122,1804.061937,1831.666733,1848.082212,1865.862549,1876.690553,1872.474328,1878.706723,1898.251631,1893.148161,1891.712319,1884.657725,1884.509479,1897.134278,1899.844083,1908.377503,1952.701718,1958.515996,1952.972427,1922.867393,1932.960316,1941.917618,1944.52847,1937.4515,1937.036247,1917.667147,1924.802209,1908.696096,1932.09159,1951.147546,1990.412784,1992.238693,1996.058157,2016.658147,2049.252614,2050.887983,2046.540193,2070.566633,2106.195879,2039.42545,2062.909004,2112.044802,2273.503183,2354.250419,2412.264881,2505.916178,2535.129034,2553.510428,2531.003872,2482.427659,2447.117894,2449.103294,2494.138613,2522.51446,2523.38058,2567.238264,2639.599237,2640.12512,2543.543138,2505.996589,2491.486517,2429.23545
96107,19,90250,zip,CA,CA,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1061.210789,1071.722344,1072.66256,1059.037029,1081.670817,1098.416645,1115.750018,1126.648512,1139.370903,1140.679043,1133.467422,1140.438381,1165.71968,1175.845885,1178.237649,1184.106849,1206.003033,1230.001269,1245.156845,1245.498713,1248.778521,1258.006919,1281.538075,1293.149407,1305.388884,1313.512425,1335.062696,1343.672002,1353.552086,1353.690496,1363.176518,1344.665067,1366.889731,1372.687565,1400.511029,1381.982703,1394.67147,1400.863742,1422.080203,1429.985914,1451.396315,1462.472687,1465.577264,1463.956086,1461.962506,1462.706703,1470.928757,1474.571794,1492.484644,1506.093633,1528.60312,1525.074973,1526.558239,1522.492394,1541.769925,1538.932185,1537.741922,1555.523149,1558.483602,1566.443968,1565.425697,1572.613379,1574.322725,1573.418455,1576.677768,1585.710582,1590.420563,1613.142564,1638.18841,1647.054989,1631.338419,1624.28777,1618.052106,1625.377564,1641.781273,1634.022903,1675.677074,1674.717355,1711.062933,1722.825941,1728.680133,1803.883425,1804.769888,1833.117923,1784.389635,1839.053176,1859.916787,1901.522992,1885.333971,1914.386844,1912.929327,1922.807225,1853.221171,1894.378307
96025,20,90044,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.571589,1666.173718,1691.878205,1662.747467,1655.897345,1646.685251,1671.2411,1673.130699,1729.690969,1746.404906,1750.317781,1759.729959,1785.395015,1804.168726,1801.736522,1810.429346,1794.543113,1804.238218,1794.239199,1801.847308,1817.487923,1813.95175,1836.477414,1852.604668,1837.355183,1832.918785,1843.323143,1853.653043,1876.562306,1861.383307,1891.808054,1919.744485,1975.536754,2005.939177,2006.844093,1958.284449,1923.038549,1926.096332,2029.297918,2109.186808,2130.570418,2050.908195,2046.02596,2089.090237,2068.790244,2064.691612,2056.878309,2210.997101,2300.398718,2336.50217,2238.82468,2256.393294,2306.444253,2406.022222
96239,21,90805,zip,CA,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,1174.433233,1172.412839,1150.126128,1158.295334,1175.455515,1196.815496,1205.512623,1193.849696,1193.016148,1175.083424,1193.834071,1224.555772,1244.851508,1273.679105,1276.939154,1293.443883,1279.567314,1294.676688,1286.391648,1284.866342,1286.282171,1313.637583,1326.81342,1333.902735,1335.682271,1355.592992,1367.65372,1380.54112,1406.90564,1415.113007,1431.927649,1417.649884,1431.287404,1438.213001,1467.481922,1412.098177,1445.931571,1460.591065,1541.044808,1540.217292,1554.460078,1564.451438,1569.289892,1593.059527,1576.456495,1594.044016,1581.368977,1618.278571,1620.201195,1607.419332,1601.868082,1599.431464,1629.432669,1639.395071,1627.923168,1634.389416,1638.731061,1645.176934,1634.725428,1662.623373,1675.749732,1664.431541,1644.006497,1666.228988,1690.394627,1706.384496,1705.881138,1682.060488,1715.593687,1739.026277,1803.865981,1816.04285,1839.439439,1794.368243,1820.808675,1834.865401,1949.221815,1969.66593,2040.282941,1974.766662,1978.126984
97223,23,93307,zip,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.869444,1591.748692,1602.636835,1591.583333
96368,24,91342,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.118713,,2677.867229,2664.536847,2690.048591,2704.389387,2722.367755,2767.207971,2735.715958,2732.162572,2791.861111
96990,25,92683,zip,CA,CA,Westminster,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.540662,2615.066312,2725.788292,2840.716039,2801.542784,2808.46745,2878.353343,2921.331848,2843.55571,2842.881777,2813.044444
96817,26,92336,zip,CA,CA,Fontana,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.208348,2707.548978,2726.186182,2778.769238,2860.832865,2893.537166,2892.867905,2831.711596,2865.16463,2886.826559,2896.082726,2896.505951,2935.562192,3062.331893,3087.388889
62085,27,11373,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.090949,1897.306596,1932.218006,1935.150232,1947.686962,1953.90625,1923.088576,1950.970335,1923.468504,1941.925343,2001.397477,2025.744598,2042.575461,2050.543527,2130.598523,2216.065575,2201.92976,2186.317675,2189.570714,2195.726174,2227.966667
84620,28,60618,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1335.007313,1356.356172,1362.644006,1406.961352,1415.352016,1420.660691,1422.015094,1412.093012,1401.955281,1403.43252,1407.721065,1424.37434,1425.700121,1435.514921,1440.256439,1452.96207,1457.490345,1458.49702,1456.982004,1449.973306,1440.852864,1431.942313,1442.225096,1448.341321,1463.575577,1469.854617,1486.255157,1491.812407,1492.477987,1490.132864,1481.57605,1469.969257,1456.1827,1453.630143,1468.836062,1483.932711,1500.932179,1510.893068,1524.519119,1531.126909,1532.427244,1532.822627,1522.590842,1512.155781,1492.996722,1485.593659,1488.339072,1510.980853,1533.729996,1553.342431,1559.750158,1569.861582,1574.584188,1570.342104,1561.307562,1544.829375,1544.19775,1540.400206,1548.616497,1555.217732,1576.241535,1580.003835,1580.51438,1574.714909,1577.905132,1576.625039,1556.990091,1540.94574,1520.20632,1513.353067,1517.767301,1538.662285,1564.433115,1577.501325,1583.714812,1593.674702,1597.263901,1598.387174,1597.063899,1602.66546,1606.216014,1611.472683,1635.120271,1651.580967,1670.080356,1672.128997,1695.753003,1702.506277,1719.252711,1726.146165,1745.826967,1758.507495,1740.05236,1753.855681
97771,29,94565,zip,CA,CA,Pittsburg,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1640.419852,1668.568781,1652.814473,1692.36671,1699.537183,1748.215644,1729.797346,1762.028402,1752.693244,1751.582396,1745.96615,1778.23389,1801.156972,1838.884878,1854.009346,1888.354241,1872.135681,1890.418087,1883.090322,1922.568763,1928.113952,1979.999952,1975.209331,1982.923722,1960.414599,1946.742329,1943.829235,1970.01873,2015.746344,2058.29566,2084.011541,2087.241133,2087.212856,2062.077351,2077.3495,2091.405098,2118.221433,2124.120867,2106.104885,2091.142428,2104.922761,2111.01526,2152.310747,2166.596615,2222.981933,2231.285535,2248.662475,2270.989846,2273.985241,2280.14248,2261.143589,2281.482393,2307.709511,2297.177202,2290.152369,2274.466578,2281.024873,2285.925733,2324.21366,2365.879721,2397.512884,2392.132902,2377.675695,2364.381547,2354.136049,2399.577189,2434.824542,2460.64688,2431.94121,2380.346508,2387.994119,2441.56249,2511.910637,2533.103265,2511.756011,2550.825187,2620.536517,2670.414376,2695.812524,2666.358402,2658.970979,2625.220304,2648.354387,2651.842997,2714.614047,2709.501908,2816.010198,2806.605262,2827.806474,2778.885785,2814.195575,2837.363869,2861.384958,2848.963141
62044,30,11234,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.508544,2335.725767,2264.24868,2205.402256,2257.035247,2377.915463,2500.654804,2400.81078,2383.683318,2221.100295,2332.222222
62031,31,11220,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1541.849752,1581.039042,1594.516842,1644.238716,1631.139061,1656.047438,1658.964397,1655.194317,1660.355995,1616.489179,1619.652842,1600.201939,1641.907543,1666.917184,1676.239225,1690.300821,1689.399096,1718.734893,1710.733461,1681.064115,1684.252859,1659.70718,1722.487176,1708.487286,1764.938727,1726.23911,1748.492658,1740.604259,1809.607825,1820.13652,1836.828923,1843.284769,1832.333242,1821.915945,1809.89562,1833.957741,1866.75894,1858.906147,1866.967757,1859.324319,1863.537471,1869.215187,1852.04248,1851.74559,1847.141649,1833.310298,1816.077842,1824.0909,1860.368082,1894.685919,1904.902343,1915.451478,1907.162925,1912.714833,1922.237592,1893.220132,1845.023539,1828.788969,1861.147573,1897.974062,1941.745904,1973.974504,1964.894434,1948.946546,1919.435925,1938.963243,1903.586423,1875.882789,1866.857829,1855.06651,1854.134614,1847.830618,1848.401592,1865.940568,1860.528802,1898.159539,1886.898878,1926.944532,1946.52559,1959.785584,1934.038157,1917.697426,1976.348112,2054.426114,2100.670181,2093.217471,2084.548165,2024.130784,2066.440507,2115.614227,2201.242364,2229.649228,2181.62241,2168.988889
84639,33,60639,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,1004.20424,1014.188989,1019.557274,1033.230012,1036.028281,1048.878759,1058.205373,1054.91179,1055.677696,1042.394842,1045.700931,1048.171612,1054.326804,1069.651247,1080.473908,1091.074251,1091.648713,1086.338683,1087.699825,1079.725929,1073.541394,1070.561005,1062.724873,1073.490161,1080.255885,1091.931342,1099.455896,1108.94777,1126.003582,1134.288294,1133.218484,1138.030352,1140.649369,1156.979086,1140.144129,1128.063816,1127.009838,1147.430186,1155.158063,1155.128227,1169.854386,1184.82151,1176.721139,1167.926558,1163.683836,1174.883144,1177.064822,1173.97647,1156.517912,1158.287168,1165.686301,1194.180976,1192.071962,1207.360292,1206.322544,1211.130458,1201.974346,1183.226978,1173.510708,1186.34822,1201.589589,1222.962558,1216.077284,1228.49584,1228.550229,1244.595712,1254.425804,1260.227659,1247.039101,1259.899487,1252.391018,1301.759762,1299.663054,1323.505346,1269.115667,1276.628422,1293.615515,1324.985461,1337.795271,1323.925567,1330.226481,1332.709256,1358.849206
90654,34,75052,zip,TX,TX,Grand Prairie,"Dallas-Fort Worth-Arlington, TX",Dallas County,1105.778244,1116.256393,1121.128413,1135.691126,1143.987728,1142.477954,1141.656574,1139.80486,1148.151735,1151.208293,1150.120405,1149.836707,1165.450874,1186.792095,1200.445038,1203.106535,1212.407,1218.628787,1216.554369,1210.529508,1203.644182,1206.493811,1206.669902,1206.309065,1221.948608,1233.427984,1249.500376,1254.531147,1258.945992,1265.584764,1264.148498,1273.596712,1271.944089,1274.869843,1268.659272,1269.060146,1274.9094,1279.938633,1291.004394,1303.898125,1317.288986,1332.679186,1342.53316,1340.491384,1329.466716,1312.458226,1314.971633,1322.72923,1333.719259,1330.992537,1331.248313,1343.269114,1361.526256,1366.520208,1361.514362,1363.542071,1360.619939,1364.331204,1353.728584,1363.326551,1362.096438,1368.119935,1363.199818,1364.966298,1382.837033,1403.380801,1418.62453,1416.292123,1412.032319,1409.398897,1420.783505,1432.838337,1448.642189,1464.757595,1500.749595,1539.10628,1587.910007,1621.713666,1650.897975,1656.710816,1668.85312,1672.229496,1697.053264,1703.413123,1715.983963,1720.984527,1735.184931,1743.497174,1767.922285,1792.911141,1814.710965,1801.235768,1774.748402,1770.154782
62018,35,11207,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1876.249972,1847.05166,1900.749038,1935.039115,1992.912085,1996.803886,2029.011013,2038.542487,2040.442317,2023.08013,2008.782445,2010.4025,2066.422696,2102.277891,2133.553804,2129.2839,2128.951314,2127.063985,2115.599126,2107.393237,2127.470775,2154.513333,2161.794051,2140.271542,2138.872106,2174.101003,2158.628082,2134.041012,2111.777692,2154.342214,2187.961919,2193.951972,2184.63548,2170.898573,2165.853881,2158.573823,2164.581797,2185.01511,2197.691723,2225.731438,2223.322318,2238.500467,2231.194136,2239.781348,2269.342591,2243.764155,2259.417099,2239.721958,2293.821151,2283.400623,2305.116354,2306.856793,2338.930995,2343.597703,2345.034316,2335.608543,2324.659475,2356.16821,2367.589638,2410.798377,2391.525705,2407.112256,2406.594481,2391.763869,2376.273761,2327.566576,2291.523875,2234.572845,2207.872638,2190.250882,2216.637331,2192.951471,2184.481504,2127.632227,2187.845171,2252.994969,2342.845991,2377.125557,2393.337204,2433.799062,2438.495615,2505.400856,2506.721032,2493.72643,2452.99982,2489.963282,2650.797194,2800.211953,2917.498331,2931.967311,2957.883861,2960.826583,2948.877986,2889.034341
